date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2006-12-28,118.787,119.032,118.515,118.903,118.812,119.050,118.533,118.923,118.91300,18202
2006-12-29,118.903,119.168,118.729,119.016,118.923,119.186,118.754,119.116,119.06600,15911
2007-01-01,119.006,119.011,118.840,118.860,119.106,119.111,118.940,118.960,118.91000,658
2007-01-02,118.855,118.932,118.503,118.841,118.955,118.985,118.521,118.861,118.85100,14445
2007-01-03,118.841,119.672,118.661,119.349,118.861,119.690,118.681,119.369,119.35900,17634
2007-01-04,119.355,119.512,118.730,118.825,119.375,119.530,118.750,118.845,118.83500,20298
2007-01-05,118.830,119.035,117.973,118.580,118.850,119.053,117.991,118.680,118.63000,22429
2007-01-07,118.585,118.696,118.535,118.540,118.685,118.796,118.635,118.640,118.59000,630
2007-01-08,118.545,118.827,118.100,118.702,118.645,118.845,118.130,118.722,118.71200,16323
2007-01-09,118.692,119.538,118.688,119.288,118.712,119.556,118.708,119.306,119.29700,18243
2007-01-10,119.288,119.764,119.128,119.521,119.306,119.782,119.146,119.539,119.53000,18771
2007-01-11,119.514,120.630,119.491,120.333,119.532,120.648,119.509,120.353,120.34300,22829
2007-01-12,120.333,120.723,120.160,120.275,120.353,120.743,120.178,120.375,120.32500,18460
2007-01-14,120.305,120.405,120.155,120.215,120.405,120.505,120.255,120.315,120.26500,785
2007-01-15,120.215,120.594,120.015,120.430,120.315,120.612,120.100,120.448,120.43900,13055
2007-01-16,120.430,120.848,120.211,120.779,120.448,120.868,120.229,120.799,120.78900,18428
2007-01-17,120.779,120.858,120.333,120.630,120.799,120.878,120.351,120.650,120.64000,16865
2007-01-18,120.630,121.583,120.480,121.268,120.650,121.601,120.500,121.288,121.27800,22303
2007-01-19,121.288,121.478,121.098,121.140,121.308,121.496,121.116,121.240,121.19000,15865
2007-01-20,121.175,121.185,121.175,121.185,121.275,121.285,121.275,121.285,121.23500,2
2007-01-21,121.210,121.253,121.175,121.242,121.310,121.335,121.255,121.322,121.28200,670
2007-01-22,121.245,121.781,121.240,121.618,121.325,121.799,121.307,121.638,121.62800,12798
2007-01-23,121.613,121.733,121.104,121.691,121.633,121.753,121.122,121.709,121.70000,17236
2007-01-24,121.691,121.780,120.651,120.890,121.709,121.800,120.669,120.910,120.90000,25529
2007-01-25,120.890,121.607,120.195,121.607,120.910,121.627,120.215,121.627,121.61700,27601
2007-01-26,121.607,121.646,121.257,121.520,121.627,121.667,121.275,121.620,121.57000,19082
2007-01-28,121.490,121.492,121.385,121.450,121.590,121.590,121.480,121.520,121.48500,766
2007-01-29,121.450,122.184,121.450,121.740,121.520,122.204,121.520,121.760,121.75000,24146
2007-01-30,121.740,121.985,121.476,121.682,121.760,122.005,121.494,121.702,121.69200,17293
2007-01-31,121.682,121.731,120.630,120.749,121.702,121.749,120.648,120.769,120.75900,22440
2007-02-01,120.746,120.892,120.101,120.821,120.766,120.912,120.126,120.839,120.83000,21245
2007-02-02,120.816,121.361,120.635,121.090,120.834,121.379,120.657,121.190,121.14000,17890
2007-02-04,121.060,121.140,120.920,120.949,121.160,121.240,121.020,121.049,120.99900,760
2007-02-05,120.945,121.025,120.070,120.198,121.045,121.125,120.090,120.218,120.20800,18542
2007-02-06,120.203,120.563,119.960,120.056,120.223,120.581,119.978,120.074,120.06500,17906
2007-02-07,120.056,120.801,120.016,120.606,120.074,120.819,120.034,120.624,120.61500,16757
2007-02-08,120.604,121.438,120.595,121.147,120.622,121.456,120.613,121.167,121.15700,18613
2007-02-09,121.147,121.736,121.055,121.716,121.167,121.816,121.075,121.816,121.76600,16990
2007-02-11,121.766,122.045,121.716,121.815,121.866,122.145,121.816,121.915,121.86500,1237
2007-02-12,121.810,122.046,121.579,121.765,121.910,122.064,121.597,121.785,121.77500,14183
2007-02-13,121.765,121.765,121.090,121.270,121.785,121.785,121.108,121.290,121.28000,17901
2007-02-14,121.275,121.353,120.245,120.317,121.295,121.373,120.265,120.337,120.32700,20371
2007-02-15,120.317,120.364,119.150,119.397,120.337,120.382,119.170,119.417,119.40700,23990
2007-02-16,119.398,119.561,118.983,119.380,119.418,119.581,119.003,119.480,119.43000,17645
2007-02-18,119.295,119.380,119.190,119.330,119.395,119.470,119.270,119.410,119.37000,1066
2007-02-19,119.335,119.723,119.305,119.697,119.415,119.741,119.350,119.717,119.70700,11070
2007-02-20,119.692,120.342,119.580,120.008,119.712,120.360,119.600,120.033,120.02050,14961
2007-02-21,120.008,121.180,119.665,120.952,120.033,121.198,119.750,120.972,120.96200,18354
2007-02-22,120.957,121.622,120.912,121.495,120.977,121.640,120.932,121.515,121.50500,13081
