date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2014-01-01,6.06052,6.07105,6.05704,6.06424,6.07202,6.08074,6.06548,6.07306,6.06865,3136
2014-01-02,6.06485,6.17291,6.06031,6.16891,6.07270,6.18095,6.06600,6.17360,6.17126,161163
2014-01-03,6.16887,6.17419,6.11470,6.14564,6.17355,6.17895,6.11864,6.15644,6.15104,122056
2014-01-05,6.15000,6.15146,6.14625,6.14870,6.15638,6.15863,6.15317,6.15502,6.15186,2092
2014-01-06,6.14880,6.18730,6.14629,6.16664,6.15494,6.22155,6.15230,6.17100,6.16882,126539
2014-01-07,6.16661,6.18490,6.14296,6.16578,6.17100,6.18733,6.14520,6.17140,6.16859,134420
2014-01-08,6.16578,6.21909,6.15645,6.20300,6.17143,6.22355,6.16050,6.20860,6.20580,166301
2014-01-09,6.20300,6.21279,6.16090,6.17574,6.20872,6.21854,6.17506,6.18080,6.17827,148583
2014-01-10,6.17573,6.19493,6.12599,6.13857,6.18080,6.21880,6.14397,6.14937,6.14397,156399
2014-01-12,6.13629,6.14634,6.13570,6.14322,6.14709,6.15714,6.14380,6.15100,6.14711,2675
2014-01-13,6.14326,6.15277,6.11229,6.11577,6.15100,6.16152,6.11538,6.12140,6.11859,133332
2014-01-14,6.11583,6.13610,6.07627,6.08446,6.12130,6.13853,6.08090,6.08939,6.08692,142356
2014-01-15,6.08450,6.14277,6.08211,6.13267,6.08938,6.14609,6.08654,6.13750,6.13509,138068
2014-01-16,6.13273,6.19840,6.11739,6.17861,6.13741,6.20173,6.12276,6.18408,6.18135,147251
2014-01-17,6.17861,6.19683,6.14727,6.15040,6.18412,6.19947,6.15200,6.15989,6.15515,131034
2014-01-19,6.16011,6.16573,6.15616,6.15780,6.16690,6.17465,6.16493,6.16493,6.16136,2191
2014-01-20,6.15770,6.19140,6.14515,6.17830,6.16491,6.20453,6.16108,6.18307,6.18069,101793
2014-01-21,6.17830,6.19990,6.15821,6.16879,6.18308,6.20239,6.16331,6.17319,6.17099,136751
2014-01-22,6.16880,6.18729,6.14972,6.16301,6.17318,6.18966,6.15249,6.16873,6.16587,133393
2014-01-23,6.16296,6.16920,6.08130,6.08928,6.16876,6.17754,6.08533,6.09420,6.09174,189786
2014-01-24,6.08925,6.15758,6.08402,6.13891,6.09420,6.16048,6.08848,6.14740,6.14316,198935
2014-01-26,6.13017,6.13110,6.12482,6.12623,6.13520,6.14038,6.13142,6.13156,6.12889,3748
2014-01-27,6.12623,6.18943,6.12193,6.14493,6.13153,6.19244,6.12930,6.14920,6.14706,154758
2014-01-28,6.14484,6.16230,6.12157,6.12822,6.14930,6.18391,6.12570,6.13315,6.13068,150735
2014-01-29,6.12822,6.21546,6.11708,6.16782,6.13318,6.21950,6.11945,6.17210,6.16996,205968
2014-01-30,6.16782,6.25256,6.15775,6.23950,6.17208,6.25680,6.16220,6.24454,6.24202,201528
2014-01-31,6.23950,6.30231,6.22733,6.27490,6.24452,6.30548,6.24410,6.28570,6.28030,192172
2014-02-02,6.27568,6.27612,6.27070,6.27326,6.28170,6.28344,6.27674,6.27850,6.27588,2792
2014-02-03,6.27336,6.29463,6.24588,6.28394,6.27840,6.29893,6.25294,6.28957,6.28676,174424
2014-02-04,6.28396,6.31300,6.27105,6.28319,6.28958,6.31569,6.27603,6.28895,6.28607,167267
2014-02-05,6.28319,6.29511,6.22401,6.22940,6.28906,6.29932,6.22718,6.23325,6.23133,161676
2014-02-06,6.22920,6.24495,6.18943,6.20536,6.23337,6.24736,6.19218,6.21200,6.20868,148047
2014-02-07,6.20528,6.23123,6.16341,6.17280,6.21210,6.24007,6.17225,6.18061,6.17671,163884
2014-02-09,6.17682,6.18363,6.17113,6.17390,6.18762,6.19036,6.17910,6.18470,6.17930,1125
2014-02-10,6.17346,6.18797,6.11978,6.12650,6.18426,6.19113,6.12223,6.13110,6.12880,126505
2014-02-11,6.12640,6.14074,6.10612,6.12470,6.13115,6.14317,6.10860,6.12890,6.12680,137090
2014-02-12,6.12478,6.15259,6.10496,6.11690,6.12880,6.17759,6.10801,6.11992,6.11841,135811
2014-02-13,6.11690,6.11730,6.08650,6.10380,6.11988,6.12074,6.08882,6.10745,6.10562,143466
2014-02-14,6.10379,6.10670,6.07070,6.07310,6.10750,6.11089,6.07443,6.08261,6.07785,108248
