date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2020-04-09,1.40012,1.40765,1.39301,1.39862,1.40039,1.40788,1.39327,1.39955,1.39908,68639
2020-04-10,1.39853,1.40067,1.39432,1.39515,1.39950,1.40109,1.39486,1.39615,1.39565,6836
2020-04-12,1.39235,1.39992,1.39214,1.39680,1.39326,1.40054,1.39295,1.39715,1.39697,2854
2020-04-13,1.39677,1.39864,1.38548,1.38726,1.39713,1.39891,1.38571,1.38758,1.38742,37509
2020-04-14,1.38733,1.39240,1.38617,1.38800,1.38757,1.39262,1.38639,1.38827,1.38813,38379
2020-04-15,1.38798,1.41312,1.38790,1.41172,1.38823,1.41336,1.38817,1.41203,1.41187,50769
2020-04-16,1.41171,1.41814,1.40146,1.40374,1.41199,1.41835,1.40191,1.40402,1.40388,51917
2020-04-17,1.40372,1.41169,1.39947,1.39979,1.40400,1.41195,1.40045,1.40079,1.40029,43613
2020-04-19,1.40116,1.40509,1.40116,1.40509,1.40216,1.40540,1.40207,1.40539,1.40524,1823
2020-04-20,1.40513,1.41527,1.40306,1.41294,1.40540,1.41557,1.40330,1.41322,1.41308,47349
2020-04-21,1.41291,1.42640,1.41123,1.41910,1.41319,1.42665,1.41156,1.41930,1.41920,83507
2020-04-22,1.41907,1.42369,1.41140,1.41844,1.41928,1.42391,1.41164,1.41867,1.41856,53386
2020-04-23,1.41840,1.41969,1.39990,1.40649,1.41866,1.42001,1.40019,1.40677,1.40663,50103
2020-04-24,1.40652,1.41191,1.40230,1.40946,1.40679,1.41217,1.40250,1.41046,1.40996,37549
2020-04-26,1.40926,1.41158,1.40902,1.41085,1.41026,1.41190,1.40953,1.41113,1.41099,1410
2020-04-27,1.41087,1.41140,1.40137,1.40361,1.41115,1.41164,1.40182,1.40383,1.40372,34910
2020-04-28,1.40363,1.40717,1.39350,1.39824,1.40386,1.40745,1.39372,1.39843,1.39833,37882
2020-04-29,1.39824,1.39853,1.38733,1.38745,1.39847,1.39873,1.38756,1.38768,1.38756,32505
2020-04-30,1.38747,1.39681,1.38492,1.39513,1.38770,1.39708,1.38513,1.39534,1.39524,43307
2020-05-01,1.39507,1.41084,1.39480,1.40857,1.39535,1.41109,1.39509,1.40935,1.40896,33297
2020-05-03,1.40807,1.41364,1.40752,1.41344,1.40891,1.41383,1.40827,1.41363,1.41353,2260
2020-05-04,1.41340,1.41513,1.40504,1.40837,1.41361,1.41542,1.40524,1.40865,1.40851,32011
2020-05-05,1.40833,1.40937,1.40069,1.40397,1.40864,1.40993,1.40095,1.40419,1.40408,31354
2020-05-06,1.40394,1.41720,1.40220,1.41632,1.40418,1.41748,1.40242,1.41650,1.41641,33403
